cpu_percent,memory_percent,restart_count,response_time_ms,error_rate_percent,pod_phase,pod_phase_encoded,container_ready,oom_killed,network_errors,disk_pressure,pod_state_label
28.06,40.4,1,317.86,0.0,Running,0,1,0,0,0,Normal
40.84,37.1,0,315.87,0.5,Running,0,1,0,0,0,Normal
93.45,96.9,5,0.0,19.61,Failed,2,0,1,37,0,Failed
69.96,77.05,2,1857.99,2.73,Running,0,1,0,15,1,Warning
25.02,29.87,1,235.88,0.33,Running,0,1,0,1,0,Normal
78.17,66.57,2,1628.34,1.8,Running,0,0,0,15,0,Warning
24.39,31.71,0,433.99,0.36,Running,0,1,0,1,0,Normal
7.99,15.01,0,302.72,0.81,Running,0,1,0,2,0,Normal
33.75,36.68,0,392.98,0.23,Running,0,1,0,0,0,Normal
38.95,18.68,0,227.6,0.0,Running,0,1,0,0,0,Normal
27.25,34.54,0,309.13,0.53,Running,0,1,0,1,0,Normal
4.05,89.01,10,6363.23,21.96,Unknown,4,0,1,22,1,Failed
93.53,90.03,6,0.0,14.04,Failed,2,0,1,50,0,Failed
29.32,39.32,0,359.17,1.79,Running,0,1,0,2,0,Normal
8.04,92.77,5,4413.58,18.8,CrashLoopBackOff,3,0,0,70,1,Failed
92.27,98.37,10,0.0,38.51,Failed,2,0,1,40,1,Failed
60.0,65.0,3,846.61,2.8,Running,0,1,0,4,0,Warning
95.49,95.6,5,0.0,33.03,Unknown,4,0,1,32,1,Failed
73.92,80.86,2,932.17,3.81,Running,0,1,0,14,0,Warning
62.5,71.82,2,1660.31,3.59,Running,0,1,0,13,0,Warning
21.48,35.06,0,177.48,1.08,Running,0,1,0,2,0,Normal
70.36,83.95,1,1342.04,2.98,Running,0,1,0,13,0,Warning
80.41,92.38,4,2145.28,8.29,Pending,1,1,0,33,0,SLA_Violation
26.18,15.24,0,254.37,0.0,Running,0,1,0,2,0,Normal
85.2,82.05,2,2962.99,6.82,Running,0,1,1,40,1,SLA_Violation
70.58,80.25,1,1789.17,3.48,Running,0,1,0,6,1,Warning
92.69,92.26,6,4382.79,26.07,CrashLoopBackOff,3,0,1,53,0,Failed
93.96,92.55,5,4942.96,36.84,CrashLoopBackOff,3,0,1,78,1,Failed
33.42,34.4,0,251.84,0.18,Running,0,1,0,1,0,Normal
21.49,29.59,1,360.45,0.39,Running,0,1,0,2,0,Normal
16.5,52.68,0,325.6,0.0,Running,0,1,0,1,0,Normal
25.58,36.11,0,436.37,0.0,Running,0,1,0,1,0,Normal
97.93,92.49,6,4722.49,14.64,CrashLoopBackOff,3,0,0,57,1,Failed
27.97,34.63,0,352.77,1.05,Running,0,1,0,1,0,Normal
22.52,15.33,0,298.3,0.65,Running,0,1,0,3,0,Normal
32.49,31.73,0,309.98,1.26,Running,0,1,0,2,0,Normal
96.15,93.0,4,4830.15,41.37,CrashLoopBackOff,3,0,1,29,0,Failed
28.17,34.8,0,261.41,1.05,Running,0,1,0,1,0,Normal
49.6,39.51,0,306.62,0.52,Running,0,1,0,0,0,Normal
6.16,42.45,0,310.73,0.71,Running,0,1,0,3,0,Normal
22.89,31.16,0,267.12,1.01,Running,0,1,0,2,0,Normal
26.21,55.83,1,334.47,0.0,Running,0,1,0,0,0,Normal
70.97,69.79,1,841.69,5.1,Running,0,0,0,5,0,Warning
89.22,90.67,3,2582.7,5.0,Running,0,1,1,25,1,SLA_Violation
82.1,92.21,4,2000.0,5.0,Unknown,4,1,1,29,1,SLA_Violation
4.29,95.54,5,5728.52,31.38,Unknown,4,0,1,39,1,Failed
10.98,88.92,5,5504.58,31.27,Failed,2,0,0,80,0,Failed
78.0,80.49,3,2127.03,5.68,Unknown,4,0,0,21,1,SLA_Violation
78.03,70.08,1,1243.1,2.89,Running,0,1,0,8,0,Warning
91.71,88.07,2,2410.37,6.78,Running,0,0,0,38,1,SLA_Violation
42.92,27.51,2,405.24,0.61,Running,0,1,0,0,0,Normal
70.72,90.0,2,1183.31,3.15,Running,0,1,0,13,0,Warning
17.68,44.52,0,435.14,1.33,Running,0,1,0,0,0,Normal
42.24,33.02,0,270.78,0.0,Running,0,1,0,0,0,Normal
97.22,90.34,2,2254.02,9.66,Running,0,0,1,24,1,SLA_Violation
20.27,39.07,0,286.19,0.82,Running,0,1,0,2,0,Normal
0.0,95.3,10,6048.86,24.71,Unknown,4,0,1,92,0,Failed
89.65,82.77,4,2486.87,5.75,Running,0,0,1,27,1,SLA_Violation
37.47,35.31,0,355.21,1.04,Running,0,1,0,1,0,Normal
36.92,37.73,0,220.14,0.5,Running,0,1,0,3,0,Normal
24.67,31.56,1,270.04,0.01,Running,0,1,0,1,0,Normal
10.43,28.32,0,315.47,0.0,Running,0,1,0,1,0,Normal
30.16,54.0,0,381.84,1.32,Running,0,1,0,3,0,Normal
87.35,93.84,5,2138.02,5.71,Unknown,4,0,0,13,1,SLA_Violation
60.0,84.49,1,1962.1,2.95,Pending,1,1,0,9,0,Warning
27.46,27.46,0,330.61,1.06,Running,0,1,0,1,0,Normal
12.57,39.09,0,277.87,0.56,Running,0,1,0,0,0,Normal
75.67,73.49,3,1468.92,3.29,Running,0,1,0,10,0,Warning
79.76,78.35,1,1566.18,2.23,Running,0,1,0,7,0,Warning
26.21,43.99,1,303.02,0.83,Running,0,1,0,1,0,Normal
86.13,83.31,1,1527.95,2.99,Running,0,1,0,4,0,Warning
4.46,33.32,0,273.92,0.7,Running,0,1,0,2,0,Normal
28.46,31.8,0,157.65,0.03,Running,0,1,0,0,0,Normal
34.77,52.16,0,292.2,0.66,Running,0,1,0,1,0,Normal
90.71,83.95,4,2683.41,5.52,Running,0,1,1,20,0,SLA_Violation
38.65,36.51,0,323.88,0.11,Running,0,1,0,2,0,Normal
37.07,55.85,1,219.37,0.33,Running,0,1,0,1,0,Normal
32.32,42.86,0,255.24,0.0,Running,0,1,0,2,0,Normal
93.16,91.8,2,2000.0,5.78,Running,0,1,0,15,1,SLA_Violation
45.68,49.48,0,375.09,0.41,Running,0,1,0,3,0,Normal
30.83,33.69,0,390.26,0.06,Running,0,1,0,2,0,Normal
65.55,83.08,3,1486.69,4.88,Running,0,0,0,5,0,Warning
23.28,34.45,0,226.21,0.5,Running,0,1,0,1,0,Normal
78.0,85.56,2,2000.0,8.39,Pending,1,0,0,30,1,SLA_Violation
77.73,65.0,1,1900.17,6.0,Running,0,1,0,4,0,Warning
30.46,28.59,0,525.95,0.0,Running,0,1,0,3,0,Normal
30.2,36.8,1,407.61,0.68,Running,0,1,0,1,0,Normal
25.01,25.49,0,272.65,0.0,Running,0,1,0,3,0,Normal
30.48,29.36,0,180.48,1.13,Running,0,1,0,3,0,Normal
0.0,94.33,6,5068.37,10.0,CrashLoopBackOff,3,0,0,82,0,Failed
74.65,66.62,2,2013.31,4.02,Pending,1,0,0,6,0,Warning
68.8,69.04,1,1468.51,4.11,Running,0,1,0,9,1,Warning
29.75,32.83,0,304.67,0.2,Running,0,1,0,2,0,Normal
26.57,14.14,0,377.9,0.65,Running,0,1,0,1,0,Normal
22.27,53.99,0,306.96,0.0,Running,0,1,0,2,0,Normal
38.57,38.98,0,331.57,0.29,Running,0,1,0,2,0,Normal
3.69,97.22,6,3095.06,20.66,Unknown,4,0,1,69,1,Failed
95.33,84.16,4,2198.08,6.1,Pending,1,0,1,37,0,SLA_Violation
17.85,12.92,0,281.55,0.57,Running,0,1,0,0,0,Normal
71.58,73.84,1,1512.91,4.52,Running,0,1,0,9,1,Warning
28.1,29.26,0,277.51,0.79,Running,0,1,0,0,0,Normal
99.24,95.4,4,0.0,15.07,Failed,2,0,1,84,0,Failed
30.2,20.34,0,158.48,0.68,Running,0,1,0,1,0,Normal
26.16,37.02,0,298.57,0.01,Running,0,1,0,2,0,Normal
0.0,100.0,6,0.0,23.04,CrashLoopBackOff,3,0,1,85,1,Failed
19.58,40.7,0,273.49,0.24,Running,0,1,0,3,0,Normal
90.12,88.15,5,2758.32,5.04,Pending,1,0,1,29,1,SLA_Violation
5.54,93.72,3,5626.43,24.2,CrashLoopBackOff,3,0,1,66,0,Failed
32.05,18.77,0,451.07,0.42,Running,0,1,0,3,0,Normal
89.19,83.82,2,2654.0,5.0,Pending,1,1,0,37,0,SLA_Violation
3.22,95.12,3,0.0,12.67,CrashLoopBackOff,3,0,0,41,0,Failed
23.16,39.57,0,467.86,0.43,Running,0,1,0,2,0,Normal
76.73,74.14,1,2082.67,1.75,Running,0,1,0,5,0,Warning
30.95,18.74,0,99.47,0.65,Running,0,1,0,3,0,Normal
3.58,94.58,6,0.0,22.42,CrashLoopBackOff,3,0,1,86,1,Failed
35.1,28.51,0,323.62,0.38,Running,0,1,0,1,0,Normal
25.89,53.19,0,394.17,0.57,Running,0,1,0,0,0,Normal
60.0,72.11,2,2200.0,3.27,Pending,1,1,0,14,0,Warning
91.62,95.21,5,2609.48,5.32,Running,0,0,1,37,0,SLA_Violation
78.0,91.42,5,2092.62,7.35,Running,0,1,0,39,0,SLA_Violation
17.5,32.35,0,302.7,0.63,Running,0,1,0,3,0,Normal
63.08,84.58,3,1320.93,1.83,Running,0,1,0,7,0,Warning
71.13,75.28,1,1548.18,4.86,Running,0,0,0,11,0,Warning
27.64,33.8,0,211.75,0.91,Running,0,1,0,2,0,Normal
86.11,85.9,2,2000.0,9.89,Running,0,0,0,17,1,SLA_Violation
17.72,29.09,0,328.67,0.0,Running,0,1,0,0,0,Normal
78.0,80.0,4,2860.5,5.91,Running,0,0,0,34,1,SLA_Violation
59.27,25.06,0,226.28,0.22,Running,0,1,0,0,0,Normal
32.43,30.3,2,348.99,0.01,Running,0,1,0,1,0,Normal
16.18,17.02,0,122.11,0.24,Running,0,1,0,1,0,Normal
83.19,84.84,3,3121.7,9.46,Running,0,1,0,36,1,SLA_Violation
26.65,17.06,0,254.66,0.2,Running,0,1,0,3,0,Normal
81.06,84.51,2,2173.27,6.23,Running,0,0,0,24,0,SLA_Violation
66.92,76.67,1,1608.11,2.59,Running,0,1,0,12,0,Warning
42.71,25.2,0,170.58,0.69,Running,0,1,0,3,0,Normal
80.1,89.61,3,2000.0,9.78,Running,0,0,0,24,0,SLA_Violation
89.03,80.5,5,2000.0,10.34,Running,0,1,0,33,0,SLA_Violation
66.1,68.33,3,820.18,3.15,Running,0,0,0,8,0,Warning
27.72,42.15,0,188.07,0.0,Running,0,1,0,2,0,Normal
34.51,45.07,0,174.31,1.04,Running,0,1,0,2,0,Normal
30.38,45.92,0,294.38,0.0,Running,0,1,0,1,0,Normal
84.09,93.3,3,2053.13,6.22,Unknown,4,1,0,15,1,SLA_Violation
28.24,6.0,0,433.71,0.05,Running,0,1,0,2,0,Normal
35.06,34.13,0,400.61,0.7,Running,0,1,0,3,0,Normal
70.12,67.85,2,1739.36,1.63,Pending,1,1,0,14,0,Warning
36.46,24.01,0,400.18,0.58,Running,0,1,0,3,0,Normal
88.86,88.41,4,2000.0,5.28,Running,0,0,0,29,1,SLA_Violation
36.72,36.67,0,394.48,0.7,Running,0,1,0,3,0,Normal
20.33,27.04,0,308.23,0.0,Running,0,1,0,3,0,Normal
95.04,90.21,4,3113.52,5.0,Pending,1,0,0,35,1,SLA_Violation
42.45,57.31,0,194.33,0.89,Running,0,1,0,0,0,Normal
30.01,19.56,0,339.43,0.92,Running,0,1,0,0,0,Normal
10.83,88.33,6,3505.24,26.37,Failed,2,0,1,88,0,Failed
30.25,27.83,0,364.77,0.77,Running,0,1,0,1,0,Normal
90.15,87.38,4,2801.29,6.11,Running,0,1,0,20,0,SLA_Violation
50.54,26.87,1,468.42,0.52,Running,0,1,0,0,0,Normal
16.24,48.68,0,310.07,0.93,Running,0,1,0,0,0,Normal
92.34,89.69,3,2203.88,8.95,Running,0,1,0,15,0,SLA_Violation
30.01,41.86,0,127.7,0.72,Running,0,1,0,1,0,Normal
23.61,51.53,0,349.85,0.62,Running,0,1,0,1,0,Normal
34.86,25.02,1,429.86,1.5,Running,0,1,0,1,0,Normal
33.93,50.9,0,254.47,0.1,Running,0,1,0,3,0,Normal
30.41,39.35,0,268.48,0.77,Running,0,1,0,2,0,Normal
33.06,25.02,1,341.5,0.93,Running,0,1,0,0,0,Normal
31.71,46.53,0,202.61,0.73,Running,0,1,0,1,0,Normal
18.3,23.86,0,249.53,0.03,Running,0,1,0,3,0,Normal
93.36,98.35,4,4678.84,10.0,Failed,2,0,0,49,1,Failed
41.4,26.63,0,295.3,0.72,Running,0,1,0,0,0,Normal
32.0,45.94,0,338.32,0.07,Running,0,1,0,1,0,Normal
51.79,36.94,0,288.21,0.98,Running,0,1,0,0,0,Normal
86.5,90.0,3,3746.09,6.45,Pending,1,1,0,15,1,SLA_Violation
69.46,75.93,1,1821.45,1.99,Pending,1,1,0,10,1,Warning
60.0,70.3,2,1009.82,3.08,Running,0,1,1,7,0,Warning
88.01,83.55,3,2000.0,7.14,Running,0,0,0,26,0,SLA_Violation
38.63,18.05,0,365.62,0.91,Running,0,1,0,0,0,Normal
39.54,47.18,0,476.16,0.32,Running,0,1,0,0,0,Normal
85.66,85.92,4,2500.99,10.07,Unknown,4,0,0,26,1,SLA_Violation
16.55,26.39,0,410.17,1.01,Running,0,1,0,2,0,Normal
69.09,81.84,3,1602.36,5.0,Running,0,1,0,8,0,Warning
30.75,45.26,0,511.36,0.8,Running,0,1,0,0,0,Normal
95.15,93.54,10,0.0,26.8,Failed,2,0,0,42,1,Failed
0.82,99.39,6,5867.19,20.03,Unknown,4,0,1,29,1,Failed
0.0,95.74,5,5452.76,42.07,Pending,1,0,1,96,0,Failed
22.29,22.22,0,228.37,0.0,Running,0,1,0,0,0,Normal
43.37,50.49,0,325.62,1.11,Running,0,1,0,1,0,Normal
31.34,34.05,0,273.36,0.34,Running,0,1,0,0,0,Normal
78.0,89.32,4,2479.83,8.49,Pending,1,1,1,30,0,SLA_Violation
85.56,87.19,2,2064.4,7.14,Running,0,1,0,38,1,SLA_Violation
77.91,65.85,1,1526.24,3.73,Pending,1,1,0,7,0,Warning
22.82,29.12,0,318.45,0.0,Running,0,1,0,1,0,Normal
33.5,26.05,0,385.03,1.67,Running,0,1,0,0,0,Normal
21.39,40.34,1,241.86,1.02,Running,0,1,0,1,0,Normal
7.4,91.51,4,0.0,14.69,Failed,2,0,1,88,1,Failed
78.58,68.3,3,1665.59,3.16,Running,0,1,0,13,0,Warning
94.66,91.95,10,5210.37,40.3,CrashLoopBackOff,3,0,1,66,1,Failed
22.22,46.72,0,419.85,0.09,Running,0,1,0,0,0,Normal
15.45,38.02,0,256.21,1.43,Running,0,1,0,3,0,Normal
30.35,26.98,0,208.23,1.04,Running,0,1,0,2,0,Normal
24.29,35.44,0,376.46,0.26,Running,0,1,0,0,0,Normal
94.86,97.73,6,0.0,22.8,Pending,1,0,0,62,0,Failed
72.51,72.03,1,1056.72,3.76,Running,0,0,0,13,1,Warning
96.35,83.58,2,2113.49,5.26,Running,0,0,1,36,0,SLA_Violation
89.35,90.24,5,2420.73,5.16,Pending,1,0,1,30,0,SLA_Violation
30.92,19.35,2,311.47,0.94,Running,0,1,0,0,0,Normal
17.49,19.67,1,426.36,0.19,Running,0,1,0,0,0,Normal
91.82,87.23,2,2419.02,7.88,Pending,1,1,1,23,0,SLA_Violation
64.93,76.06,2,1385.55,2.18,Running,0,1,0,15,0,Warning
87.02,86.68,4,2421.49,5.0,Pending,1,1,0,23,1,SLA_Violation
84.73,82.01,1,1789.25,3.19,Pending,1,1,0,8,0,Warning
12.71,54.53,0,295.11,0.13,Running,0,1,0,0,0,Normal
75.33,84.34,2,1493.08,4.78,Pending,1,1,0,8,0,Warning
91.5,82.62,3,2163.1,8.92,Running,0,0,0,19,0,SLA_Violation
60.0,73.8,2,1070.75,3.02,Running,0,1,0,5,0,Warning
27.01,31.42,0,255.82,0.0,Running,0,1,0,2,0,Normal
14.34,90.35,6,6582.12,21.01,Failed,2,0,1,91,1,Failed
31.29,34.37,0,247.22,0.99,Running,0,1,0,1,0,Normal
73.01,71.19,1,1108.62,2.61,Running,0,1,0,14,1,Warning
60.0,75.1,1,1141.0,3.23,Running,0,0,0,9,0,Warning
43.7,46.99,1,297.42,0.46,Running,0,1,0,0,0,Normal
48.8,40.21,1,273.78,0.0,Running,0,1,0,1,0,Normal
75.15,81.63,1,1310.5,3.79,Running,0,1,0,8,0,Warning
26.36,33.16,0,100.97,0.39,Running,0,1,0,0,0,Normal
39.69,28.69,0,304.2,0.12,Running,0,1,0,0,0,Normal
74.88,73.27,1,1218.23,4.83,Running,0,1,1,8,0,Warning
39.29,28.95,0,339.82,0.77,Running,0,1,0,1,0,Normal
36.42,18.06,0,380.53,0.22,Running,0,1,0,1,0,Normal
26.42,61.38,0,324.15,0.31,Running,0,1,0,1,0,Normal
7.95,48.9,0,192.38,0.0,Running,0,1,0,2,0,Normal
94.01,98.09,6,4842.16,28.08,Unknown,4,0,0,46,0,Failed
24.0,36.4,0,305.87,0.98,Running,0,1,0,1,0,Normal
7.47,93.55,10,0.0,24.08,Unknown,4,0,0,38,1,Failed
19.18,30.97,0,306.76,0.96,Running,0,1,0,3,0,Normal
70.53,65.33,1,1517.02,3.61,Running,0,1,1,15,0,Warning
31.86,44.2,0,381.51,0.2,Running,0,1,0,1,0,Normal
23.84,24.6,0,355.91,1.22,Running,0,1,0,2,0,Normal
83.11,86.79,5,3233.39,8.01,Unknown,4,0,0,12,1,SLA_Violation
87.62,82.05,4,2839.36,5.14,Running,0,1,1,34,0,SLA_Violation
18.66,31.53,0,253.14,0.39,Running,0,1,0,2,0,Normal
78.0,92.79,3,3063.84,5.0,Running,0,0,0,28,0,SLA_Violation
0.95,98.43,3,4931.55,25.29,Failed,2,0,1,70,0,Failed
28.15,47.12,0,200.83,0.8,Running,0,1,0,1,0,Normal
98.3,100.0,5,4471.05,34.57,Failed,2,0,1,65,0,Failed
28.94,47.33,0,299.38,0.31,Running,0,1,0,2,0,Normal
43.06,30.08,0,186.98,0.24,Running,0,1,0,3,0,Normal
36.19,48.92,0,308.89,1.16,Running,0,1,0,2,0,Normal
16.42,30.57,0,276.91,0.44,Running,0,1,0,1,0,Normal
30.84,41.91,0,264.42,0.57,Running,0,1,0,0,0,Normal
29.55,25.74,0,290.91,0.43,Running,0,1,0,0,0,Normal
84.01,88.16,5,2537.84,6.14,Running,0,1,0,16,0,SLA_Violation
82.18,65.64,1,1283.71,6.0,Running,0,1,0,6,0,Warning
0.0,97.94,6,0.0,22.65,Pending,1,0,0,58,0,Failed
51.46,19.55,2,141.44,0.0,Running,0,1,0,3,0,Normal
90.39,93.62,4,2243.71,8.37,Running,0,0,1,40,0,SLA_Violation
43.9,52.87,0,280.29,0.0,Running,0,1,0,1,0,Normal
21.79,30.73,0,279.28,0.41,Running,0,1,0,3,0,Normal
91.71,94.37,3,2414.16,9.2,Pending,1,1,0,34,1,SLA_Violation
33.58,35.65,0,372.52,0.54,Running,0,1,0,0,0,Normal
50.58,20.62,0,258.79,0.44,Running,0,1,0,1,0,Normal
34.39,47.68,0,298.05,0.0,Running,0,1,0,3,0,Normal
90.06,91.77,4,2000.0,6.99,Running,0,1,1,22,1,SLA_Violation
60.0,69.68,1,1229.16,4.31,Running,0,1,0,5,0,Warning
95.35,98.52,5,0.0,28.3,CrashLoopBackOff,3,0,1,68,0,Failed
21.86,31.34,0,340.34,0.76,Running,0,1,0,1,0,Normal
43.37,34.18,0,324.52,0.28,Running,0,1,0,3,0,Normal
73.46,78.52,1,1470.51,1.7,Running,0,1,0,14,0,Warning
33.31,38.65,0,245.59,0.0,Running,0,1,0,3,0,Normal
44.76,39.91,0,281.67,0.0,Running,0,1,0,0,0,Normal
21.78,48.03,0,311.01,0.22,Running,0,1,0,0,0,Normal
35.1,26.86,1,420.07,1.18,Running,0,1,0,3,0,Normal
25.33,28.71,2,90.55,0.0,Running,0,1,0,1,0,Normal
61.28,76.08,1,1402.13,2.15,Running,0,0,0,5,1,Warning
27.19,40.05,0,342.23,0.0,Running,0,1,0,3,0,Normal
28.72,21.17,0,372.14,0.89,Running,0,1,0,2,0,Normal
64.82,68.87,2,1361.62,1.5,Running,0,1,0,5,0,Warning
87.02,86.64,4,2985.09,5.0,Running,0,1,0,25,0,SLA_Violation
67.05,65.0,2,1198.71,2.32,Running,0,0,0,14,0,Warning
90.98,84.51,3,2562.09,6.24,Pending,1,0,0,15,1,SLA_Violation
78.0,87.16,3,2799.55,5.0,Unknown,4,1,0,22,1,SLA_Violation
38.09,26.5,1,261.36,0.77,Running,0,1,0,1,0,Normal
23.37,35.38,0,274.82,0.56,Running,0,1,0,2,0,Normal
60.0,65.0,1,1684.79,4.54,Running,0,0,1,9,1,Warning
64.72,73.05,3,1588.42,4.19,Running,0,1,0,8,0,Warning
9.72,26.14,0,273.39,0.85,Running,0,1,0,0,0,Normal
54.98,32.72,0,187.44,0.7,Running,0,1,0,3,0,Normal
43.21,36.08,0,227.47,0.98,Running,0,1,0,1,0,Normal
36.64,24.74,0,330.51,1.0,Running,0,1,0,0,0,Normal
92.09,87.67,2,2320.96,9.45,Pending,1,1,0,12,0,SLA_Violation
17.9,39.39,1,190.4,1.03,Running,0,1,0,1,0,Normal
27.42,47.69,0,339.31,0.0,Running,0,1,0,1,0,Normal
44.25,50.51,0,370.58,0.12,Running,0,1,0,0,0,Normal
26.94,36.45,0,243.7,1.35,Running,0,1,0,3,0,Normal
31.44,7.97,0,327.15,0.33,Running,0,1,0,0,0,Normal
71.4,72.05,1,1742.11,4.62,Running,0,1,0,13,0,Warning
32.83,31.61,0,296.69,0.51,Running,0,1,0,0,0,Normal
21.98,40.79,0,336.8,1.27,Running,0,1,0,0,0,Normal
82.04,69.51,1,1746.09,2.55,Running,0,1,0,6,0,Warning
36.96,29.83,0,218.14,0.64,Running,0,1,0,0,0,Normal
3.25,17.49,0,285.8,0.54,Running,0,1,0,0,0,Normal
26.31,19.21,1,234.57,0.7,Running,0,1,0,1,0,Normal
88.49,87.92,2,3078.42,7.79,Running,0,0,0,30,0,SLA_Violation
22.53,32.19,0,187.77,0.45,Running,0,1,0,3,0,Normal
41.12,41.85,0,412.16,0.35,Running,0,1,0,2,0,Normal
43.46,33.07,0,417.73,0.49,Running,0,1,0,2,0,Normal
37.07,49.75,0,284.53,0.61,Running,0,1,0,1,0,Normal
42.89,33.67,0,194.33,1.57,Running,0,1,0,2,0,Normal
25.3,36.59,1,392.48,0.2,Running,0,1,0,3,0,Normal
19.92,37.54,0,156.55,0.36,Running,0,1,0,0,0,Normal
86.47,86.65,4,2000.0,10.19,Unknown,4,0,0,13,0,SLA_Violation
12.16,93.96,6,0.0,27.69,CrashLoopBackOff,3,0,1,60,1,Failed
70.27,65.58,1,1940.94,2.88,Running,0,0,0,11,0,Warning
11.6,48.28,0,259.66,0.2,Running,0,1,0,0,0,Normal
12.35,52.41,0,196.84,0.53,Running,0,1,0,0,0,Normal
39.13,39.22,0,295.23,0.0,Running,0,1,0,1,0,Normal
65.52,76.5,1,1263.85,3.7,Running,0,1,0,6,0,Warning
36.82,44.63,0,201.91,1.6,Running,0,1,0,3,0,Normal
89.6,87.99,3,3044.77,11.73,Running,0,0,1,26,1,SLA_Violation
15.61,32.75,0,109.73,0.6,Running,0,1,0,0,0,Normal
33.65,34.61,0,247.64,0.0,Running,0,1,0,2,0,Normal
33.74,49.55,0,252.72,0.72,Running,0,1,0,1,0,Normal
78.0,90.29,4,2303.31,5.48,Running,0,0,0,15,0,SLA_Violation
22.4,31.06,1,330.59,0.0,Running,0,1,0,0,0,Normal
93.81,90.6,10,0.0,16.47,Failed,2,0,0,90,1,Failed
92.99,100.0,3,0.0,15.63,Failed,2,0,1,51,1,Failed
80.85,76.61,1,1577.18,3.16,Running,0,0,0,15,0,Warning
92.75,92.82,5,6816.76,12.31,CrashLoopBackOff,3,0,1,75,1,Failed
94.22,87.44,4,2649.54,8.67,Running,0,1,1,34,1,SLA_Violation
23.7,43.64,0,83.4,0.14,Running,0,1,0,1,0,Normal
20.76,22.46,0,282.8,0.69,Running,0,1,0,3,0,Normal
37.03,37.41,0,246.74,0.68,Running,0,1,0,3,0,Normal
31.24,44.36,0,362.15,0.52,Running,0,1,0,3,0,Normal
21.03,28.47,1,256.02,0.34,Running,0,1,0,0,0,Normal
32.68,42.15,0,295.91,0.51,Running,0,1,0,2,0,Normal
31.43,29.84,1,225.97,0.0,Running,0,1,0,3,0,Normal
92.91,92.19,5,0.0,29.66,CrashLoopBackOff,3,0,1,24,1,Failed
35.21,24.2,1,379.76,1.06,Running,0,1,0,1,0,Normal
18.7,26.76,0,395.29,0.43,Running,0,1,0,2,0,Normal
78.0,81.0,4,2375.32,5.0,Running,0,0,1,21,1,SLA_Violation
68.69,75.26,3,1938.68,3.21,Running,0,1,0,8,0,Warning
80.58,86.43,2,1930.29,3.78,Running,0,1,0,13,0,Warning
10.37,39.61,0,383.87,0.46,Running,0,1,0,1,0,Normal
47.45,43.6,0,345.46,1.04,Running,0,1,0,3,0,Normal
33.33,10.07,0,260.07,1.1,Running,0,1,0,0,0,Normal
65.54,73.21,1,1186.55,5.28,Running,0,0,0,7,0,Warning
85.45,67.93,3,1544.19,2.82,Running,0,1,0,14,1,Warning
36.15,40.1,0,364.94,0.67,Running,0,1,0,2,0,Normal
99.0,82.86,3,2000.0,6.21,Running,0,0,1,10,1,SLA_Violation
78.0,80.54,2,2000.0,5.16,Running,0,0,0,30,0,SLA_Violation
20.45,40.18,0,259.5,0.41,Running,0,1,0,1,0,Normal
90.37,84.17,2,2367.73,7.73,Running,0,0,0,36,0,SLA_Violation
10.58,11.15,0,327.69,0.75,Running,0,1,0,1,0,Normal
50.64,36.58,1,365.58,0.4,Running,0,1,0,3,0,Normal
32.97,51.67,1,130.08,0.71,Running,0,1,0,0,0,Normal
97.81,89.41,2,3325.29,5.74,Running,0,1,0,20,0,SLA_Violation
29.68,35.34,0,122.59,0.0,Running,0,1,0,0,0,Normal
19.03,43.22,0,369.77,0.66,Running,0,1,0,0,0,Normal
78.59,73.69,2,1860.58,3.51,Running,0,1,0,9,0,Warning
3.67,97.74,10,4578.8,34.76,Failed,2,0,1,67,1,Failed
18.68,24.01,0,354.99,0.46,Running,0,1,0,1,0,Normal
9.45,92.57,5,4799.8,38.99,CrashLoopBackOff,3,0,1,32,0,Failed
94.23,95.86,3,2358.94,9.46,Pending,1,0,0,13,1,SLA_Violation
20.51,25.93,0,111.96,1.34,Running,0,1,0,1,0,Normal
21.36,33.73,0,227.17,0.85,Running,0,1,0,3,0,Normal
68.99,65.0,2,1632.5,2.07,Running,0,1,1,8,0,Warning
21.63,13.93,0,186.08,0.59,Running,0,1,0,2,0,Normal
60.0,65.0,1,1499.29,2.96,Running,0,1,0,8,0,Warning
14.17,91.53,10,0.0,32.49,Pending,1,0,1,57,1,Failed
81.42,80.52,5,2493.85,6.65,Pending,1,0,1,11,0,SLA_Violation
82.39,90.21,3,2124.64,5.0,Pending,1,0,1,15,1,SLA_Violation
95.33,90.29,5,5928.09,10.0,Failed,2,0,1,31,0,Failed
93.27,92.46,10,4434.94,43.71,CrashLoopBackOff,3,0,0,52,1,Failed
15.0,96.75,6,0.0,29.76,CrashLoopBackOff,3,0,1,62,1,Failed
0.03,90.52,5,0.0,25.32,CrashLoopBackOff,3,0,1,68,1,Failed
78.0,88.11,5,3346.77,7.3,Running,0,1,0,19,0,SLA_Violation
27.07,28.82,0,371.88,0.09,Running,0,1,0,1,0,Normal
96.08,97.67,2,2628.38,6.98,Running,0,0,1,28,1,SLA_Violation
40.31,45.95,0,235.52,0.24,Running,0,1,0,1,0,Normal
78.0,90.05,5,2833.31,5.0,Running,0,1,1,35,0,SLA_Violation
68.36,65.0,2,1230.36,4.05,Running,0,1,0,8,0,Warning
3.5,88.49,5,5186.99,24.56,CrashLoopBackOff,3,0,0,24,1,Failed
